province,district,subdistrict,population_63,household_63
จังหวัดเชียงใหม่ ,แม่ริม,ตำบลดอนแก้ว ,16315,8440
จังหวัดเชียงใหม่ ,แม่ริม,ตำบลเหมืองแก้ว ,6564,3258
จังหวัดเชียงใหม่ ,สะเมิง,ตำบลสะเมิงเหนือ ,3158,1405
จังหวัดเชียงใหม่ ,สะเมิง,ตำบลแม่สาบ ,3273,1181
จังหวัดเชียงใหม่ ,สะเมิง,ตำบลบ่อแก้ว ,8282,2245
จังหวัดเชียงใหม่ ,สะเมิง,ตำบลยั้งเมิน ,3556,1207
จังหวัดเชียงใหม่ ,ฝาง,ตำบลเวียง ,19579,8329
จังหวัดเชียงใหม่ ,ฝาง,ตำบลม่อนปิ่น ,20898,5464
จังหวัดเชียงใหม่ ,ฝาง,ตำบลแม่งอน ,17142,5387
จังหวัดเชียงใหม่ ,ฝาง,ตำบลแม่สูน ,14789,5778
จังหวัดเชียงใหม่ ,ฝาง,ตำบลสันทราย ,11086,4879
จังหวัดเชียงใหม่ ,ฝาง,ตำบลแม่คะ ,14692,5441
จังหวัดเชียงใหม่ ,ฝาง,ตำบลแม่ข่า ,7613,3076
จังหวัดเชียงใหม่ ,ฝาง,ตำบลโป่งน้ำร้อน ,6316,2201
จังหวัดเชียงใหม่ ,แม่อาย,ตำบลแม่อาย ,3496,1102
จังหวัดเชียงใหม่ ,แม่อาย,ตำบลแม่สาว ,12546,5278
จังหวัดเชียงใหม่ ,แม่อาย,ตำบลสันต้นหมื้อ ,6287,2897
จังหวัดเชียงใหม่ ,แม่อาย,ตำบลแม่นาวาง ,15118,6459
จังหวัดเชียงใหม่ ,แม่อาย,ตำบลท่าตอน ,21494,8512
จังหวัดเชียงใหม่ ,แม่อาย,ตำบลบ้านหลวง ,7680,3288
จังหวัดเชียงใหม่ ,แม่อาย,ตำบลมะลิกา ,858,315
จังหวัดเชียงใหม่ ,พร้าว,ตำบลป่าตุ้ม ,5228,2144
จังหวัดเชียงใหม่ ,พร้าว,ตำบลป่าไหน่ ,4454,1746
จังหวัดเชียงใหม่ ,พร้าว,ตำบลสันทราย ,6334,2420
จังหวัดเชียงใหม่ ,พร้าว,ตำบลบ้านโป่ง ,3621,1507
จังหวัดเชียงใหม่ ,พร้าว,ตำบลน้ำแพร่ ,3312,1380
จังหวัดเชียงใหม่ ,พร้าว,ตำบลเขื่อนผาก ,4627,2115
จังหวัดเชียงใหม่ ,พร้าว,ตำบลแม่แวน ,5242,2236
จังหวัดเชียงใหม่ ,พร้าว,ตำบลโหล่งขอด ,4489,1978
จังหวัดเชียงใหม่ ,สันป่าตอง,ตำบลยุหว่า ,10250,4382
จังหวัดเชียงใหม่ ,สันป่าตอง,ตำบลสันกลาง ,5882,3051
จังหวัดเชียงใหม่ ,สันป่าตอง,ตำบลท่าวังพร้าว ,1790,767
จังหวัดเชียงใหม่ ,สันป่าตอง,ตำบลมะขามหลวง ,4901,2095
จังหวัดเชียงใหม่ ,สันป่าตอง,ตำบลแม่ก๊า ,7049,2860
จังหวัดเชียงใหม่ ,สันป่าตอง,ตำบลบ้านแม ,6357,2609
จังหวัดเชียงใหม่ ,สันป่าตอง,ตำบลบ้านกลาง ,3772,1553
จังหวัดเชียงใหม่ ,สันป่าตอง,ตำบลทุ่งสะโตก ,6206,2413
จังหวัดเชียงใหม่ ,สันป่าตอง,ตำบลทุ่งต้อม ,5230,2165
จังหวัดเชียงใหม่ ,สันป่าตอง,ตำบลน้ำบ่อหลวง ,4990,2243
จังหวัดเชียงใหม่ ,สันป่าตอง,ตำบลมะขุนหวาน ,3368,1294
จังหวัดเชียงใหม่ ,สันกำแพง,ตำบลสันกำแพง ,6370,3961
จังหวัดเชียงใหม่ ,สันกำแพง,ตำบลร้องวัวแดง ,5711,2769
จังหวัดเชียงใหม่ ,สันกำแพง,ตำบลแช่ช้าง ,4988,2479
จังหวัดเชียงใหม่ ,สันกำแพง,ตำบลออนใต้ ,5374,2288
จังหวัดเชียงใหม่ ,สันกำแพง,ตำบลแม่ปูคา ,5895,2914
จังหวัดเชียงใหม่ ,สันกำแพง,ตำบลห้วยทราย ,5964,2568
จังหวัดเชียงใหม่ ,สันกำแพง,ตำบลสันกลาง ,8482,5404
จังหวัดเชียงใหม่ ,สันทราย,ตำบลสันทรายหลวง ,0,1
จังหวัดเชียงใหม่ ,สันทราย,ตำบลสันป่าเปา ,4591,2317
จังหวัดเชียงใหม่ ,สันทราย,ตำบลหนองแหย่ง ,5888,2599
จังหวัดเชียงใหม่ ,สันทราย,ตำบลหนองหาร ,5804,3588
จังหวัดเชียงใหม่ ,สันทราย,ตำบลเมืองเล็น ,3874,1511
จังหวัดเชียงใหม่ ,หางดง,ตำบลหางดง ,4039,2238
จังหวัดเชียงใหม่ ,หางดง,ตำบลหนองแก๋ว ,5569,2755
จังหวัดเชียงใหม่ ,หางดง,ตำบลหารแก้ว ,5819,2641
จังหวัดเชียงใหม่ ,หางดง,ตำบลขุนคง ,5284,2526
จังหวัดเชียงใหม่ ,หางดง,ตำบลสบแม่ข่า ,2479,1163
จังหวัดเชียงใหม่ ,หางดง,ตำบลบ้านแหวน ,11356,6463
จังหวัดเชียงใหม่ ,หางดง,ตำบลสันผักหวาน ,16818,10643
จังหวัดเชียงใหม่ ,หางดง,ตำบลหนองควาย ,11131,8499
จังหวัดเชียงใหม่ ,หางดง,ตำบลบ้านปง ,5412,2174
จังหวัดเชียงใหม่ ,หางดง,ตำบลน้ำแพร่ ,7357,4072
จังหวัดเชียงใหม่ ,ฮอด,ตำบลหางดง ,4615,1776
จังหวัดเชียงใหม่ ,ฮอด,ตำบลฮอด ,3150,1265
จังหวัดเชียงใหม่ ,ฮอด,ตำบลบ้านตาล ,5104,2313
จังหวัดเชียงใหม่ ,ฮอด,ตำบลบ่อสลี ,8008,2574
จังหวัดเชียงใหม่ ,ฮอด,ตำบลนาคอเรือ ,4686,1694
จังหวัดเชียงใหม่ ,ดอยเต่า,ตำบลดอยเต่า ,6280,2528
จังหวัดเชียงใหม่ ,ดอยเต่า,ตำบลท่าเดื่อ ,1382,538
จังหวัดเชียงใหม่ ,ดอยเต่า,ตำบลมืดกา ,967,375
จังหวัดเชียงใหม่ ,ดอยเต่า,ตำบลบ้านแอ่น ,2540,1020
จังหวัดเชียงใหม่ ,ดอยเต่า,ตำบลบงตัน ,5027,1841
